Contact Angle  Base Radius
#File:  5 1000
145.485819096  1.11084969253
136.926641246  1.35375379691
135.62989319  1.38787152919
127.595073782  1.60024696432
128.7186293  1.56891478137
130.492802981  1.52468684253
129.9936545  1.54341397971
132.460663924  1.47225932111
135.482832375  1.394281091
134.866022585  1.40818932625
135.370162242  1.39643990663
134.345553529  1.42087993533
133.719930804  1.44050573439
133.289829861  1.45296993406
133.705824927  1.44170022051
135.462304894  1.39298500558
133.280522745  1.45212584717
133.574432769  1.44032461653
133.652330275  1.43964924965
135.278976378  1.39810208931
135.248882687  1.39952124284
134.765589426  1.41189880344
134.301511313  1.4243850264
136.2890982  1.3707622437
134.276430809  1.42409175624
133.201182996  1.45388204273
133.252144037  1.4525153314
133.326108023  1.44877371124
133.380914855  1.44650084367
133.202203264  1.45287820749
134.694526489  1.41505212316
132.20101663  1.48027536195
133.804578089  1.43618069643
134.626960557  1.4144985564
135.732874602  1.38521193375
132.629815596  1.46789077429
134.851960921  1.40999831535
132.623681392  1.46603965834
135.127132203  1.40093823144
132.029848006  1.48827350601
135.274774224  1.39916990833
134.522620343  1.42039869382
134.200072063  1.42553158339
133.484080759  1.44967117571
134.124949568  1.42595621068
134.228200324  1.42666904695
132.390968772  1.46982126538
133.196575104  1.45301872736
132.542799196  1.46843101919
134.102628619  1.42789445566
134.725797641  1.41311215145
132.758346698  1.46380763868
133.271322417  1.45588100065
134.039274469  1.42992677175
136.389886975  1.36178641014
134.852461268  1.40672843268
133.36196882  1.44786578281
135.454426837  1.38950589216
131.870814818  1.49147528475
133.696318768  1.43985407208
133.894778592  1.43399994312
134.275771604  1.42013761857
134.992638601  1.40891572241
135.200417307  1.39828586043
133.328609552  1.44734957329
134.478609697  1.41903010743
134.507338095  1.4184807376
136.207085543  1.36921318056
132.990493686  1.45701261994
132.861238569  1.45713552018
133.465134237  1.44447996503
134.138582451  1.42619868446
133.587191296  1.44488476043
133.880305471  1.42549346383
134.382182052  1.41544745757
132.700809764  1.46771219687
134.09936035  1.42520516095
135.177298976  1.39474032749
132.955079326  1.4571039524
133.701768237  1.43813539387
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
