Contact Angle  Base Radius
#File:  17 1000
133.753842407  1.38138787457
103.242536884  2.10544086013
98.9583528855  2.19018848332
99.4768855496  2.17958228082
101.721865473  2.13453755456
102.425912204  2.11731889508
98.4169844289  2.20593742121
101.462460721  2.1408553489
102.112644321  2.13286167848
100.751812062  2.16014484887
101.263750467  2.1437005052
104.367920723  2.08137064799
104.506160245  2.08343084395
104.694399201  2.0761776809
103.784686001  2.100919303
102.201341461  2.12948903918
97.2407968171  2.22452253537
99.489975386  2.18563019385
101.706016539  2.13928975225
102.914749283  2.11325624591
103.91024869  2.0880140583
104.420945301  2.07914819426
100.065314009  2.17318612823
101.723865884  2.1414841685
101.151247719  2.14840345397
99.7234675544  2.17529392106
105.44143631  2.06182070423
101.252043264  2.14091063022
101.263293851  2.14662341389
102.540867748  2.11934585864
101.556374989  2.13731878262
105.542012638  2.05572171503
101.83023579  2.13730121593
103.450847995  2.09730449003
103.257877106  2.10496377284
101.478147645  2.13458706175
100.382026133  2.16434885155
99.5585788789  2.17434338184
103.402777688  2.10286549821
102.692569506  2.11365455969
102.066191725  2.12234866391
102.584703995  2.11354772244
104.47733817  2.08070483778
104.39025916  2.08138159938
102.850865418  2.11389415338
101.97662279  2.13185583339
98.1777781033  2.20754398514
103.282341632  2.1054373269
102.444926371  2.12310035355
100.032727777  2.16320592833
105.877547556  2.04529860377
103.547528507  2.09438159699
99.3704109054  2.17636981547
97.8628914441  2.20505372926
101.783376335  2.12526897945
102.799011139  2.11273596589
101.839135067  2.12456051811
100.912626366  2.14496695958
100.293026101  2.16138638478
98.6706230728  2.18619786867
102.439335417  2.11012591518
100.205870819  2.15096789558
98.5182686474  2.18687946659
99.3652236836  2.16693274587
99.6835971495  2.16503641062
97.5579665094  2.20758167843
101.449522258  2.14170967104
100.556493004  2.15593984173
100.345721389  2.15707486051
100.445795198  2.1580360291
101.811156219  2.13174287418
98.1456375766  2.20058344797
95.5786443061  2.24570421681
98.9538083818  2.18576932151
96.3817244448  2.2286199124
100.128460243  2.15328815805
95.4742469409  2.24955711523
99.0855858419  2.17670624919
98.8972834394  2.18918697214
98.1655827646  2.19363049256
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
nan  nan
#File:  17 2000
nan  nan
128.598061189  1.89091447622
109.342134433  2.48115251871
102.907093494  2.65565770944
100.979478477  2.70264850615
98.8877606756  2.76244861989
